"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nPortal__Is_Portal_Enabled__c","nFORCE__Orchestration_Step__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Credit_Pull_Required__c","wmx_module__c","nFORCE__Primary_Button_Text__c"
"a2D6g0000000mggEAA","0056g000003hlBjAAI","","17337","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","5020.0","a2E6g0000001aagEAA","a2E6g0000001aaiEAA","80651586895007610","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mghEAA","0056g000003hlBjAAI","","17338","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","true","6000.0","","a2E6g0000001aajEAA","08051586895007610","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgiEAA","0056g000003hlBjAAI","","17339","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","6010.0","a2E6g0000001aajEAA","a2E6g0000001aajEAA","67211586895007610","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgjEAA","0056g000003hlBjAAI","","17340","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","7000.0","","a2E6g0000001aakEAA","86761586895007610","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgkEAA","0056g000003hlBjAAI","","17341","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","7010.0","a2E6g0000001aakEAA","a2E6g0000001aakEAA","89561586895007610","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mglEAA","0056g000003hlBjAAI","","17342","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","true","8000.0","","a2E6g0000001aalEAA","95911586895007610","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgmEAA","0056g000003hlBjAAI","","17343","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","8010.0","a2E6g0000001aalEAA","a2E6g0000001aalEAA","91461586895007610","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mZBEAY","0056g000003hlBjAAI","","18202","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRrEAI","false","1000100.0","","a2E6g0000001aWPEAY","321654981624","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mZCEAY","0056g000003hlBjAAI","","17038","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","2.0","","a2E6g0000001aa0EAA","42825181926049768","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZDEAY","0056g000003hlBjAAI","","17039","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","0.0","a2E6g0000001aa0EAA","a2E6g0000001aa0EAA","42956829104711335","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZEEAY","0056g000003hlBjAAI","","17040","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T17:10:08.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","true","1.0","a2E6g0000001aa0EAA","a2E6g0000001aa1EAA","42105473212134535","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZFEAY","0056g000003hlBjAAI","","17041","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T17:10:35.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","true","2.0","a2E6g0000001aa0EAA","a2E6g0000001aWJEAY","424486711128563","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZGEAY","0056g000003hlBjAAI","","17042","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T17:10:46.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","true","3.0","a2E6g0000001aa0EAA","a2E6g0000001aWKEAY","42939382330350328","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZHEAY","0056g000003hlBjAAI","","17043","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","4.0","a2E6g0000001aa0EAA","a2E6g0000001aa3EAA","42840824814681514","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZIEAY","0056g000003hlBjAAI","","17044","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","5.0","a2E6g0000001aa0EAA","a2E6g0000001aZoEAI","42728852509668047","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZJEAY","0056g000003hlBjAAI","","17045","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","6.0","a2E6g0000001aa0EAA","a2E6g0000001aZpEAI","42615765819861442","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZKEAY","0056g000003hlBjAAI","","17046","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","1.0","","a2E6g0000001aa9EAA","42711824851827706","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZLEAY","0056g000003hlBjAAI","","17047","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","0.0","a2E6g0000001aa9EAA","a2E6g0000001aa9EAA","42791474143312002","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZMEAY","0056g000003hlBjAAI","","17048","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","4.0","","a2E6g0000001aWLEAY","42655450731903423","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZNEAY","0056g000003hlBjAAI","","17049","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","0.0","a2E6g0000001aWLEAY","a2E6g0000001aWLEAY","42106670263082107","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZOEAY","0056g000003hlBjAAI","","17050","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T17:05:10.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","true","6.0","","a2E6g0000001aZtEAI","42670269793836822","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mZPEAY","0056g000003hlBjAAI","","17051","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRcEAI","false","0.0","a2E6g0000001aZtEAI","a2E6g0000001aZtEAI","42890582587899904","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb0EAA","0056g000003hlBjAAI","","17806","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRHEAY","false","0.0","","a2E6g0000001aS9EAI","a2D6g0000000mb0EAA","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb1EAA","0056g000003hlBjAAI","","17808","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRHEAY","false","2.0","","a2E6g0000001aSAEAY","a2D6g0000000mb1EAA","true","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb2EAA","0056g000003hlBjAAI","","17809","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRcEAI","false","0.0","","a2E6g0000001aSBEAY","a2D6g0000000mb2EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb3EAA","0056g000003hlI2AAI","","17813","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","10.0","a2E6g0000001aSCEAY","a2E6g0000001aSDEAY","a2D6g0000000mb3EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb4EAA","0056g000003hlBjAAI","","17821","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","5.0","a2E6g0000001aTBEAY","a2E6g0000001aSKEAY","a2D6g0000000mb4EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb5EAA","0056g000003hlBjAAI","","17822","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","20.0","","a2E6g0000001aSLEAY","a2D6g0000000mb5EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb6EAA","0056g000003hlBjAAI","","17823","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRIEAY","false","0.0","","a2E6g0000001aSMEAY","a2D6g0000000mb6EAA","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mb7EAA","0056g000003hlBjAAI","","17824","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRIEAY","false","3.0","","a2E6g0000001aSNEAY","a2D6g0000000mb7EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mb8EAA","0056g000003hlBjAAI","","17827","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRgEAI","false","0.0","a2E6g0000001abEEAQ","a2E6g0000001abFEAQ","a2D6g0000000mb8EAA","false","","false","false","false","true","true","","","","","","false","",""
"a2D6g0000000mb9EAA","0056g000003hlBjAAI","","17866","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS0EAI","false","15.0","","a2E6g0000001aSQEAY","a2D6g0000000mb9EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mbAEAQ","0056g000003hlBjAAI","","17875","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRgEAI","false","0.0","a2E6g0000001abEEAQ","a2E6g0000001abFEAQ","a2D6g0000000mbAEAQ","false","","false","false","false","true","true","","","","","","false","",""
"a2D6g0000000mbBEAQ","0056g000003hlBjAAI","","18142","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS3EAI","false","1.0","a2E6g0000001aWsEAI","a2E6g0000001aSREAY","a2D6g0000000mbBEAQ","false","","false","false","false","true","true","","","","","","false","",""
"a2D6g0000000mbCEAQ","0056g000003hlBjAAI","","18143","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS3EAI","false","0.0","a2E6g0000001aWmEAI","a2E6g0000001aSSEAY","a2D6g0000000mbCEAQ","false","","false","false","false","true","true","","","","","","false","",""
"a2D6g0000000mbDEAQ","0056g000003hlBjAAI","","18144","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS2EAI","false","1.0","a2E6g0000001aWeEAI","a2E6g0000001aSTEAY","a2D6g0000000mbDEAQ","false","","false","false","false","true","true","","","","","","false","",""
"a2D6g0000000mbEEAQ","0056g000003hlBjAAI","","18145","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS2EAI","false","0.0","a2E6g0000001aWYEAY","a2E6g0000001aSUEAY","a2D6g0000000mbEEAQ","false","","false","false","false","true","true","","","","","","false","",""
"a2D6g0000000mbFEAQ","0056g000003hlBjAAI","","18146","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zS5EAI","false","1.0","a2E6g0000001aXKEAY","a2E6g0000001aSVEAY","a2D6g0000000mbFEAQ","false","","false","false","false","true","true","","","","","","false","",""
"a2D6g0000000meYEAQ","0056g000003hlBjAAI","","17131","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","1320.0","a2E6g0000001aXwEAI","a2E6g0000001aY5EAI","a2D6g0000000meYEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000meZEAQ","0056g000003hlBjAAI","","17132","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","1380.0","a2E6g0000001aXwEAI","a2E6g0000001abOEAQ","a2D6g0000000meZEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000meaEAA","0056g000003hlBjAAI","","17133","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","1330.0","a2E6g0000001aXwEAI","a2E6g0000001abWEAQ","a2D6g0000000meaEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mebEAA","0056g000003hlBjAAI","","17134","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","1340.0","a2E6g0000001aXwEAI","a2E6g0000001abVEAQ","a2D6g0000000mebEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mecEAA","0056g000003hlBjAAI","","17135","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","1350.0","a2E6g0000001aXwEAI","a2E6g0000001abUEAQ","a2D6g0000000mecEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mgqEAA","0056g000003hlBjAAI","","17347","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","10010.0","a2E6g0000001aanEAA","a2E6g0000001aanEAA","61751586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgrEAA","0056g000003hlBjAAI","","17348","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","true","11000.0","","a2E6g0000001aaoEAA","14741586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgsEAA","0056g000003hlBjAAI","","17349","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","11010.0","a2E6g0000001aaoEAA","a2E6g0000001aapEAA","52891586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgtEAA","0056g000003hlBjAAI","","17350","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","11020.0","a2E6g0000001aaoEAA","a2E6g0000001aaqEAA","65741586895007611","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mguEAA","0056g000003hlBjAAI","","17351","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","10.0","","a2E6g0000001aarEAA","21681586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgvEAA","0056g000003hlBjAAI","","17352","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","10.0","a2E6g0000001aarEAA","a2E6g0000001aarEAA","65191586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgwEAA","0056g000003hlBjAAI","","17353","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","20.0","","a2E6g0000001aasEAA","61111586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgxEAA","0056g000003hlBjAAI","","17354","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","20.0","a2E6g0000001aasEAA","a2E6g0000001aasEAA","61951586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgyEAA","0056g000003hlBjAAI","","17355","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","10.0","","a2E6g0000001aatEAA","20331586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mgzEAA","0056g000003hlBjAAI","","17356","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","30.0","a2E6g0000001aatEAA","a2E6g0000001aatEAA","68931586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mh0EAA","0056g000003hlBjAAI","","17357","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","20.0","","a2E6g0000001aauEAA","29921586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mh1EAA","0056g000003hlBjAAI","","17358","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","40.0","a2E6g0000001aauEAA","a2E6g0000001aauEAA","82401586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mh2EAA","0056g000003hlBjAAI","","17359","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","50.0","","a2E6g0000001aavEAA","81791586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mh3EAA","0056g000003hlBjAAI","","17360","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","50.0","a2E6g0000001aavEAA","a2E6g0000001aavEAA","89131586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mh4EAA","0056g000003hlBjAAI","","17361","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","30.0","","a2E6g0000001aawEAA","47441586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mh5EAA","0056g000003hlBjAAI","","17362","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","60.0","a2E6g0000001aawEAA","a2E6g0000001aawEAA","99251586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mh6EAA","0056g000003hlBjAAI","","17363","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:10:07.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRzEAI","false","15.0","","a2E6g0000001aaxEAA","23551586895007611","false","","false","false","false","true","false","","","","","","false","",""
"a2D6g0000000mWeEAI","0056g000003hlBjAAI","","17380","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","8500030.0","a2E6g0000001aZyEAI","a2E6g0000001aRoEAI","986435108484","false","","false","false","false","false","false","a2B6g0000000zR9EAI","","","","","false","",""
