"Id","IsDeleted","Name","SetupOwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Category_Name__c","nFORCE__Is_Active__c","nFORCE__Key__c","nFORCE__Value__c","nFORCE__Description__c","nFUSE__Is_Encrypted__c","nFUSE__Value_Data_Type__c","nFORCE__Institution_ID__c","wmx_module__c"
"a1T6g0000001odwEAA","","Owner_Connection_Roles","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Owner_Connection_Roles","","","false","","",""
"a1T6g0000001odxEAA","","Others_Expiry_Days","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Others_Expiry_Days","0","","false","","",""
"a1T6g0000001odyEAA","","Others_Expiry_App_Status","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Others_Expiry_App_Status","","","false","","",""
"a1T6g0000001odzEAA","","Others_Expiry_Loan_Status","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Others_Expiry_Loan_Status","","","false","","",""
"a1T6g0000001oe0EAA","","Others_Expiry_Loan_Stage","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Others_Expiry_Loan_Stage","","","false","","",""
"a1T6g0000001oe1EAA","","Co_Owner_Connection_Role_Name","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Co_Owner_Connection_Role_Name","","","false","","",""
"a1T6g0000001oe2EAA","","Connection_Sharing_Enabled","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Connection_Sharing_Enabled","Connection_Sharing_Enabled","","false","","",""
"a1T6g0000001oe3EAA","","Fund_Your_Account_Enabled","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","false","Fund_Your_Account_Enabled","Fund_Your_Account_Enabled","","false","","",""
"a1T6g0000001oe4EAA","","Loan_Excluded_Statuses","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Loan_Excluded_Statuses","","","false","","",""
"a1T6g0000001oe5EAA","","Deposit_Excluded_Statuses","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Deposit_Excluded_Statuses","","","false","","",""
"a1T6g0000001oe6EAA","","Portal_Seats","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CUSTOMER_PORTAL","true","Portal_Seats","","","false","","",""
"a1T6g0000001oe7EAA","","ID Verification Name","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID Verification Name","","","false","","",""
"a1T6g0000001oe8EAA","","ID Verification Version","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID Verification Version","","","false","","",""
"a1T6g0000001oe9EAA","","ID_Verif_Application_Fail_Status","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID_Verif_Application_Fail_Status","","","false","","",""
"a1T6g0000001oeAEAQ","","ID_Verif_Loan_Fail_Status","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID_Verif_Loan_Fail_Status","","","false","","",""
"a1T6g0000001oeBEAQ","","ID_Verif_Loan_Fail_Stage","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID_Verif_Loan_Fail_Stage","","","false","","",""
"a1T6g0000001oeCEAQ","","ID_Verif_Deposit_Fail_Status","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID_Verif_Deposit_Fail_Status","","","false","","",""
"a1T6g0000001oeDEAQ","","ID_Verif_Deposit_Fail_Stage","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID_Verif_Deposit_Fail_Stage","","","false","","",""
"a1T6g0000001oeEEAQ","","ID_Verif_Loader_Messages","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ID Verification","true","ID_Verif_Loader_Messages","1:Gathering information;3:Verifying;6:Validating;10:Almost there;20:Sorry, this is taking a bit longer than usual;25:...and a little longer;30:Thank you for waiting;40:Okay, there seems to be an issue.","","false","","",""
"a1T6g0000001oeFEAQ","","41947339_E9BD_43BD_AEBA_4EAAA8EC93A3","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Recalculate Loan","true","Recalculate Loan Redirect Route - Retail","retail-loan.retail-loan-detail","This system property controls the redirect path of the Retail Proceed to Loan button after a user clicks Recalculate Loan. By default, it redirects to the Retail Loan Details route.","false","","",""
"a1T6g0000001oeGEAQ","","308116E5_C452_493C_BE18_60A68CB8DE5E","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","FSC","true","FAR Contact RecordType","FinServ__ContactRole","","false","","",""
"a1T6g0000001oeHEAQ","","720117A9_905B_4F73_824A_500965E112EB","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","FSC","true","FAR Account RecordType","FinServ__AccountRole","","false","","",""
"a1T6g0000001oeIEAQ","","A8DB20E4_C7E6_4521_B533_49D626568BD5","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Deposit Account Opening","true","Topbar Icon","custom/custom93","This system property houses the value of the Salesforce icon that is displayed in topbar of the Deposit Account Opening workflow.","false","","",""
"a1T6g0000001oeJEAQ","","A0A292D2_8137_4E39_B9F5_6BCAEE4969FB","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Deposit Account Opening","true","Topbar Icon Background Color","#904d4c","This system property houses the value of the background color of the Salesforce icon that is displayed in topbar of the Deposit Account Opening workflow.","false","","",""
"a1T6g0000001oeKEAQ","","1EB71277_280B_4D37_B46B_77F58E9C043A","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Deposit Account Opening","true","Topbar Icon Fill Color","#ffffff","This system property houses the value of the fill color of the Salesforce icon that is displayed in topbar of the Deposit Account Opening workflow.","false","","",""
"a1T6g0000001oeLEAQ","","26243FFA_1DCB_4330_9474_64B07F6A2CE9","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Deposit Account Opening","true","Deposit Rate Structure Default Grade","N/A","This system property houses the default grade for all relationships that originate deposits without an assigned grade.","false","","",""
"a1T6g0000001oeMEAQ","","73119DD4_F05A_443E_944A_DE518D30AA2E","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Deposit Account Opening","true","Funding Method Displayed","true","Admins use this system property to determine if the funding method field displays on the product details route of the DAO workflow. When the system property is true, the field displays. By default, the system property is true.","false","","",""
"a1T6g0000001oeNEAQ","","5F91D59F_71EF_49DD_88E2_5ED3777A2AED","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Account_Record_Type","true","Default Lender Record Type","","Defines the full name of the record type that should be used for Lenders. If you do not specify a value, the nCino Lender Record Type is used. Format: Namespace__RecordTypeName","false","","",""
"a1T6g0000001oeOEAQ","","8F619579_158E_4CC6_8D72_3049A6D75C4C","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Account_Record_Type","true","Default Person Account Record Type","","Defines the full name of the record type that should be used for Person Accounts. If you do not specify a value, the any of the Person Account record types will be used. Format: Namespace__RecordTypeName","false","","",""
"a1T6g0000001oePEAQ","","E9554943_B69F_4E57_9E1A_60211887A0AA","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Account_Record_Type","true","Default FSC Individual Record Type","","Defines the full name of the record type that should be used for FSC Individuals. If you do not specify a value any of the FSC Individual record types will be used. Format: Namespace__RecordTypeName","false","","",""
"a1T6g0000001oeQEAQ","","EnableStatisticPopulation","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Total Exposure Configuration","true","EnableStatisticPopulation","false","","false","","",""
"a1T6g0000001oeREAQ","","E0366A0B_1D6A_476C_9440_4ED447737BA0","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ENTITY_INVOLVEMENT","true","PP_Borrowing_Structure_Field_Set","Entity_Involvement_All_Relationships","This system property houses field set displayed when entities exist on the Product Package Borrowing Structure page","false","","",""
"a1T6g0000001oeSEAQ","","BA6B52FE_6F20_4623_BF2B_2AEB5080444E","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ENTITY_INVOLVEMENT","true","Individual_New_Relationship_Screen_Section","42658013708333510","This system property houses the conditional field set displayed when an individual relationship type is chosen in the Add New Entity modal.","false","","",""
"a1T6g0000001oeTEAQ","","06058BE3_04F9_45C8_B36E_39DB5B7426B4","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ENTITY_INVOLVEMENT","true","Business_New_Relationship_Screen_Section","42938851504277188","This system property houses the conditional field set displayed when a business relationship type is chosen in the Add New Entity modal.","false","","",""
"a1T6g0000001oeUEAQ","","0281FB49_4E35_42A8_B543_4B357CFA5204","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ENTITY_INVOLVEMENT","true","Entity Involvement Contingent Liability Required","true","Contingent liability fields are required whenthis system property is set to true. By default, the system property is set to true.","false","","",""
"a1T6g0000001oeVEAQ","","25F8B293_BF7E_49B4_9938_3630930BEE4F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","AUTHORIZED_SIGNER","true","Authorized Signer - Search Contacts","Authorized_Signer_Search_Contacts","This system property determines which field set displays for the search contacts for the authorized signer.","false","","",""
"a1T6g0000001oeWEAQ","","43978165_64C8_4131_96A4_234D2DC16DD6","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","AUTHORIZED_SIGNER","true","Authorized Signer - Suggested Contacts","Authorized_Signer_Suggested_Contacts","This system property determines which field set displays for the suggested contacts for the authorized signer.","false","","",""
"a1T6g0000001oeXEAQ","","2A516DF4_52DF_402B_8EF5_84FC885DF6FE","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","SHOW_SIDEBAR","true","","false","","",""
"a1T6g0000001oeYEAQ","","E17DB91B_4BAC_4EC4_B3D1_501075757081","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","ALLOW_INDIVIDUAL","true","","false","","",""
"a1T6g0000001oeZEAQ","","4E3977F1_FC1B_4CCC_808B_D851678F3EF3","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","ALLOW_BUSINESS","true","","false","","",""
"a1T6g0000001oeaEAA","","069EFA79_69F3_4B8F_9848_70CED2D58447","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","ALLOW_INDIVIDUAL_CONNECTED","true","","false","","",""
"a1T6g0000001oebEAA","","B6640CA4_8F27_47AD_8C90_AB257F49C645","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","ALLOW_BUSINESS_CONNECTED","true","","false","","",""
"a1T6g0000001oecEAA","","3FAD59F6_38D1_465A_B260_D3BEFEDEB514","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","SHOW_NEW_CUSTOMER_BUTTON","true","","false","","",""
"a1T6g0000001oedEAA","","E807A7DC_A31B_4CDF_85DC_84CFFFD2B44C","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","Topbar Icon","standard/account","This system property houses the value of the Salesforce icon that is displayed in topbar of the New Customer Onboarding workflow.","false","","",""
"a1T6g0000001oeeEAA","","165B6C20_399E_41D2_9C09_E5E117B39A11","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","Topbar Icon Background Color","#7f8de1","This system property houses the value of the background color of the Salesforce icon that is displayed in topbar of the New Customer Onboarding workflow.","false","","",""
"a1T6g0000001oefEAA","","132A4C06_02B6_4FA9_A128_FE297CA42EA4","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation","true","Topbar Icon Fill Color","#ffffff","This system property houses the value of the fill color of the Salesforce icon that is displayed in topbar of the New Customer Onboarding workflow.","false","","",""
"a1T6g0000001oegEAA","","6598E68B_3D4E_4503_A422_A74C234FEF0C","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation Workflow","true","Loan Workflow","true","","false","","",""
"a1T6g0000001oehEAA","","30D58349_AE9F_403F_AA85_9704CC0F8137","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","New Customer Creation Workflow","true","Deposit Workflow","false","","false","","",""
"a1T6g0000001oeiEAA","","27A2DABC_B6F3_46B1_AD71_1CE32F31E4B7","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","FEE_CATEGORY","true","principle_to_principal_migration_completed","true","","false","","",""
"a1T6g0000001oejEAA","","8457350A17BC41D58587348E0C9977B4","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI6AAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","HTTP.Header.Content-Type","application/json","","false","","",""
"a1T6g0000001oekEAA","","783D62160A56438895799EABD151E47E","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","HTTP.Verb","POST","","false","","",""
"a1T6g0000001oelEAA","","60831926982C4854881BDF22F072042F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","OAUTH2_CONSUMER_KEY","3MVG9A2kN3Bn17hs.vAo_dESBNSslTMoQjH7h3xBlV4k83xjrbax1EPv4AZp9aSKzBQDFAtIQzzApKrvQ6wgI","","false","","",""
"a1T6g0000001oemEAA","","1ACE9E443E514886B3EAB026CD019D23","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:13:31.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","OAUTH2_REFRESH_CODE","5Aep8619juAXTkx27ZZGTcIgtBN9oBK6REM9aIRD.ntv_VCRaelguk_TllVkYitoM5eps7_LCZXCQKrc5fb7OlT","","false","","",""
"a1T6g0000001oenEAA","","E24F3BC9C1F74AFF881828389518CA95","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","OAUTH2_REDIRECT_URL","https://login.salesforce.com/apex/nBIDC__Configure_OAuth2_Provider?providerName=Analytics+Communicator","","false","","",""
"a1T6g0000001oeoEAA","","0569CB2C36484AD88BEF8DC2F40B89D3","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","OAUTH2_AUTH_URL","https://ncino.my.salesforce.com/services/oauth2/authorize","","false","","",""
"a1T6g0000001oepEAA","","48D6EBB7C4114791B9408E9DA4F0C4E8","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","HTTP.TimeOut","120000","","false","","",""
"a1T6g0000001oeqEAA","","D98D6508124E403FB7E5F3AFE451F068","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","OAUTH2_TOKEN_URL","https://ncino.my.salesforce.com/services/oauth2/token","","false","","",""
"a1T6g0000001oerEAA","","65F340E6F5194325A2B52B12767CACF8","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:02:04.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","OAUTH2_CONSUMER_SECRET","3222641940155146575","","false","","",""
"a1T6g0000001oesEAA","","C6C1F4DED6784644B9824A568FECE6FE","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-13T19:13:31.000Z","0056g000003hlBjAAI","","Analytics Communicator","true","OAUTH2_AUTH_CODE","aPrxzp43SUYOZpEFMH7b1DQoz199wiiHBl._zFQ9KZ348GGXR6pzA0Nv431r_uqmS1LFXywR4w==","","false","","",""
"a1T6g0000001oetEAA","","180161E7_1BC0_45F1_B762_B1E847EC5B8B","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","true","collateral_import_enabled","false","This system property allows the user to import collateral documents into the Loan View. On installation, the system sets the value to true.","false","","",""
"a1T6g0000001oeuEAA","","EA71B624_097E_4CC7_8222_F2A708D79D4F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","true","document_waive_to_status","Waived","This system property contains the status placeholders assume when required or custom checklist criteria change. On installation, the system sets this value to Waived.","false","","",""
"a1T6g0000001oevEAA","","9855FBA6_6D81_4CFE_994F_29E4088A1984","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","true","document_waivable_statuses","Open","This system property contains the statuses of placeholders that the system automatically waives when the required or custom checklist criteria change in a semicolon delimited list. On installation, the systems sets this value to Open.","false","","",""
"a1T6g0000001oewEAA","","79DFCB10_0E18_4FAE_9556_79FA09400C77","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","true","upload mb limit","40","Sets a size limit on documents that can be uploaded to classic Document Manager;
            if left blank, no file size limit will be enforced.","false","","",""
"a1T6g0000001oexEAA","","DAB8F160_D723_481E_AA30_2F61042CFBE8","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","true","relationship_import_enabled","True","This system property allows the user to import relationship documents into all Views except the Collateral and Relationship Views. On installation, the system sets the value to true.","false","","",""
"a1T6g0000001oeyEAA","","AAC4FF46_B393_461B_AB26_93C32504F187","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2021-08-30T18:57:51.000Z","0054v00000EIZAcAAP","","document manager","true","allowed_file_extensions","xls,doc,docx,pdf,xlsx","This system property contains the file extension types allowed in all Document Manager views in a comma delimited list. On installation, the system sets this value to blank, allowing all extension types. Do not enter periods (Example: pdf,jpg).","false","","",""
"a1T6g0000001oezEAA","","4E792251_A345_47A4_BB42_0FA184C21CAF","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document_manager_S3_external_storage","true","S3_storage_enabled","false","This system property enables classic Document Manager to store documents on a third-party storage provider. On installation, the system sets this value to false.","false","","",""
"a1T6g0000001of0EAA","","Borrower Entity Involvement","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Entity Involvement Configuration","false","BorrowerPickListValue","","","false","","",""
"a1T6g0000001of1EAA","","Guarantor Entity Involvement","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Entity Involvement Configuration","false","GurarantorPickListValue","","","false","","",""
"a1T6g0000001of2EAA","","42129099566880276","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","","Rule_Engine_Communicator","true","OAUTH2_AUTH_URL","https://site-dream-952.my.salesforce.com/services/oauth2/authorize","","false","","",""
"a1T6g0000001of3EAA","","42919049086921076","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","","Rule_Engine_Communicator","true","OAUTH2_TOKEN_URL","https://site-dream-952.my.salesforce.com/services/oauth2/token","","false","","",""
"a1T6g0000001of4EAA","","42565555563835541","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","","Rule_Engine_Communicator","true","OAUTH2_REDIRECT_URL","https://site-dream-952.my.salesforce.com/apex/nforce__Administration?app=admin.ruleengineoauth2","","false","","",""
"a1T6g0000001of5EAA","","42570983090395326","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","","Rule_Engine_Communicator","true","HTTP.Verb","POST","","false","","",""
"a1T6g0000001of6EAA","","42707517131516300","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","","Rule_Engine_Communicator","true","HTTP.TimeOut","120000","","false","","",""
"a1T6g0000001of7EAA","","42881587167735781","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","2020-01-24T21:56:41.000Z","0056g000003hlI2AAI","","Rule_Engine_Communicator","true","HTTP.Header.Content-Type","application/json","","false","","",""
"a1T6g0000001of8EAA","","3D597511_0942_4EA1_811C_FE74811E4752","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-07T15:20:00.000Z","0056g000003hlBjAAI","","BOOKED_LOAN_COV_ACTIVE","false","BookedLoanSetCovenantsActive","true","","false","","",""
"a1T6g0000001of9EAA","","032B9EE17A2042FD9A2506997623E84D","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","HTTP.Header.Content-Type","application/json","","false","","",""
"a1T6g0000001ofAEAQ","","BC89BDC8_F07E_4F5C_90B3_A51519DD7199","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Encryption","true","Platform Encryption Enabled","false","","false","","",""
"a1T6g0000001ofBEAQ","","E7AD939C_33C3_4E11_9E84_2F682E3D7092","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","IFORCE Settings","true","Mask Data Default","true","","false","","",""
"a1T6g0000001ofCEAQ","","Pricing.RateStructure.Fixed","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Pricing Config","true","Fixed","Fixed","","false","","",""
"a1T6g0000001ofDEAQ","","Pricing.RateStructure.Floating","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Pricing Config","true","Floating","Variable","","false","","",""
"a1T6g0000001ofEEAQ","","9DD995F3_7AC1_42BB_BF19_1EC3B23BFB47","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","true","Product Package Children","LLC_BI__Loan__c;LLC_BI__Treasury_Service__c;LLC_BI__Deposit__c","This system property contains the API names of the child objects you want to display in Product Package View and Product Package Documents View in a semicolon delimited list. On installation, the system includes Loan, Treasury Service, and Deposit.","false","","",""
